wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
610.332	1259.040	3215.004	2809.916	1.126	3243.240	2655.489	0.226	610.332	0.226	0.000	0.000
610.529	1261.626	3281.230	2835.080	1.130	3303.246	2698.097	0.222	610.529	0.222	0.000	0.000
610.727	1262.368	3364.275	2915.181	1.135	3388.057	2750.965	0.219	610.727	0.219	0.000	0.000
610.924	1271.993	3444.376	2967.353	1.140	3475.301	2802.171	0.216	610.924	0.216	0.000	0.000
611.122	1261.395	3495.140	3010.591	1.144	3534.717	2861.594	0.213	611.122	0.213	0.000	0.000
611.319	1270.201	3638.908	3092.177	1.149	3653.858	2943.118	0.210	611.319	0.210	0.000	0.000
611.516	1258.298	3741.127	3181.238	1.153	3751.597	2994.429	0.206	611.516	0.206	0.000	0.000
611.714	1266.336	3795.040	3231.183	1.158	3849.157	3057.470	0.203	611.714	0.203	0.000	0.000
611.911	1265.158	3900.612	3301.991	1.163	3912.670	3126.089	0.200	611.911	0.200	0.000	0.000
612.108	1266.233	4002.473	3362.201	1.167	4026.460	3177.261	0.197	612.108	0.197	0.000	0.000
612.305	1259.424	4124.430	3441.688	1.172	4131.777	3280.022	0.194	612.305	0.194	0.000	0.000
612.502	1264.953	4249.356	3549.795	1.177	4269.247	3356.998	0.191	612.502	0.191	0.000	0.000
612.699	1261.165	4394.531	3652.731	1.182	4432.393	3447.463	0.189	612.699	0.189	0.000	0.000
612.896	1261.728	4440.534	3698.580	1.186	4487.074	3491.335	0.186	612.896	0.186	0.000	0.000
613.093	1252.486	4604.807	3807.456	1.191	4629.382	3596.172	0.183	613.093	0.183	0.000	0.000
613.290	1263.059	4714.168	3886.789	1.195	4749.931	3683.885	0.180	613.290	0.180	0.000	0.000
613.487	1258.426	4857.679	3985.936	1.199	4890.857	3803.245	0.177	613.487	0.177	0.000	0.000
613.684	1273.453	4938.753	4046.044	1.203	4980.609	3842.795	0.174	613.684	0.174	0.000	0.000
613.881	1269.024	5106.200	4184.615	1.207	5143.371	3953.430	0.172	613.881	0.172	0.000	0.000
614.078	1263.315	5328.175	4334.705	1.211	5372.257	4097.786	0.169	614.078	0.169	0.000	0.000
614.274	1260.832	5455.558	4416.214	1.215	5481.593	4193.757	0.167	614.274	0.167	0.000	0.000
614.471	1268.947	5629.943	4546.465	1.219	5650.807	4287.783	0.164	614.471	0.164	0.000	0.000
614.668	1258.579	5722.025	4635.782	1.223	5783.489	4386.906	0.161	614.668	0.161	0.000	0.000
614.864	1267.411	5957.771	4793.424	1.226	5994.917	4515.202	0.159	614.864	0.159	0.000	0.000
615.061	1263.955	6131.209	4912.975	1.230	6157.653	4643.703	0.156	615.061	0.156	0.000	0.000
615.257	1276.269	6333.548	5049.421	1.234	6363.576	4783.151	0.154	615.257	0.154	0.000	0.000
615.454	1260.832	6502.301	5185.278	1.238	6538.396	4891.142	0.152	615.454	0.152	0.000	0.000
615.650	1264.262	6798.667	5391.278	1.241	6822.347	5084.909	0.149	615.650	0.149	0.000	0.000
615.847	1269.203	6830.897	5436.205	1.245	6893.565	5131.810	0.147	615.847	0.147	0.000	0.000
616.043	1270.662	7066.875	5612.484	1.249	7112.083	5294.973	0.145	616.043	0.145	0.000	0.000
616.239	1260.678	7375.324	5849.280	1.252	7428.034	5492.721	0.143	616.239	0.143	0.000	0.000
616.436	1257.862	7756.682	6108.400	1.255	7793.238	5736.397	0.140	616.436	0.140	0.000	0.000
616.632	1258.733	7806.857	6122.838	1.258	7830.895	5743.575	0.138	616.632	0.138	0.000	0.000
616.828	1268.742	8040.325	6307.923	1.261	8092.702	5926.844	0.136	616.828	0.136	0.000	0.000
617.024	1262.061	8400.947	6601.243	1.264	8455.193	6174.705	0.134	617.024	0.134	0.000	0.000
617.220	1285.868	8626.838	6801.509	1.266	8665.417	6374.835	0.132	617.220	0.132	0.000	0.000
617.416	1256.992	8942.456	7011.375	1.268	8988.637	6539.089	0.130	617.416	0.130	0.000	0.000
617.612	1274.041	9212.071	7153.478	1.270	9228.173	6693.644	0.127	617.612	0.127	0.000	0.000
617.808	1257.555	9352.510	7306.103	1.273	9347.134	6802.754	0.125	617.808	0.125	0.000	0.000
618.004	1263.315	9596.526	7460.289	1.275	9642.502	6946.238	0.123	618.004	0.123	0.000	0.000
618.200	1264.211	10282.928	7950.931	1.277	10282.979	7393.262	0.121	618.200	0.121	0.000	0.000
618.396	1265.261	10414.177	8047.980	1.280	10437.422	7473.964	0.119	618.396	0.119	0.000	0.000
618.591	1254.842	10554.770	8199.939	1.283	10603.717	7618.206	0.117	618.591	0.117	0.000	0.000
618.787	1268.461	10980.671	8533.297	1.285	11015.691	7879.905	0.115	618.787	0.115	0.000	0.000
618.983	1259.347	11358.009	8831.737	1.286	11409.106	8148.932	0.113	618.983	0.113	0.000	0.000
619.178	1264.365	11842.584	9165.531	1.287	11849.419	8434.228	0.111	619.178	0.111	0.000	0.000
619.374	1259.117	12239.301	9416.253	1.289	12273.784	8685.647	0.110	619.374	0.110	0.000	0.000
619.570	1273.529	12391.542	9540.718	1.290	12424.719	8771.432	0.108	619.570	0.108	0.000	0.000
619.765	1257.069	13048.863	10093.568	1.292	13057.695	9254.422	0.106	619.765	0.106	0.000	0.000
