wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
590.931	1341.292	1550.082	1605.761	0.964	1544.501	1452.359	0.371	590.931	0.371	0.000	0.000
591.128	1331.640	1553.794	1606.939	0.965	1539.433	1447.993	0.371	591.128	0.371	0.000	0.000
591.326	1343.698	1553.947	1611.239	0.965	1551.644	1453.306	0.371	591.326	0.371	0.000	0.000
591.523	1338.220	1539.074	1599.054	0.965	1543.861	1453.193	0.371	591.523	0.371	0.000	0.000
591.721	1342.802	1552.386	1612.033	0.965	1554.562	1457.414	0.370	591.721	0.370	0.000	0.000
591.918	1337.631	1547.164	1608.782	0.965	1550.159	1442.459	0.370	591.918	0.370	0.000	0.000
592.115	1341.343	1558.095	1616.769	0.965	1550.645	1447.996	0.370	592.115	0.370	0.000	0.000
592.313	1341.215	1550.159	1606.068	0.964	1551.080	1445.014	0.369	592.313	0.369	0.000	0.000
592.510	1344.773	1565.903	1630.618	0.964	1567.131	1457.775	0.369	592.510	0.369	0.000	0.000
592.707	1334.840	1554.152	1612.263	0.964	1557.941	1448.456	0.368	592.707	0.368	0.000	0.000
592.905	1349.611	1574.197	1613.262	0.964	1564.187	1461.127	0.368	592.905	0.368	0.000	0.000
593.102	1338.040	1561.218	1615.899	0.964	1563.317	1455.180	0.367	593.102	0.367	0.000	0.000
593.299	1339.013	1560.040	1620.839	0.965	1566.619	1462.371	0.366	593.299	0.366	0.000	0.000
593.496	1333.688	1555.739	1620.737	0.965	1563.368	1449.032	0.366	593.496	0.366	0.000	0.000
593.694	1337.375	1570.331	1630.209	0.965	1560.091	1470.812	0.365	593.694	0.365	0.000	0.000
593.891	1335.480	1569.538	1619.969	0.965	1558.171	1460.189	0.364	593.891	0.364	0.000	0.000
594.088	1347.231	1584.155	1635.687	0.965	1570.766	1466.647	0.363	594.088	0.363	0.000	0.000
594.285	1334.994	1571.534	1620.558	0.965	1552.924	1455.377	0.362	594.285	0.362	0.000	0.000
594.483	1339.269	1571.867	1628.366	0.966	1574.530	1461.516	0.361	594.483	0.361	0.000	0.000
594.680	1339.986	1575.682	1641.857	0.966	1573.864	1472.403	0.360	594.680	0.360	0.000	0.000
594.877	1341.573	1582.619	1642.522	0.966	1585.153	1470.601	0.359	594.877	0.359	0.000	0.000
595.074	1343.442	1583.259	1639.450	0.966	1587.585	1462.822	0.358	595.074	0.358	0.000	0.000
595.272	1335.736	1578.779	1622.990	0.965	1568.437	1455.470	0.357	595.272	0.357	0.000	0.000
595.469	1335.992	1574.990	1643.649	0.966	1570.920	1467.275	0.355	595.469	0.355	0.000	0.000
595.666	1343.979	1595.854	1659.162	0.965	1593.499	1477.019	0.354	595.666	0.354	0.000	0.000
595.863	1345.490	1597.185	1643.572	0.965	1591.297	1474.706	0.353	595.863	0.353	0.000	0.000
596.060	1344.338	1595.188	1650.304	0.965	1595.854	1482.780	0.351	596.060	0.351	0.000	0.000
596.258	1334.917	1590.555	1644.903	0.965	1585.947	1470.099	0.350	596.258	0.350	0.000	0.000
596.455	1344.338	1607.860	1659.674	0.966	1601.025	1483.296	0.348	596.455	0.348	0.000	0.000
596.652	1332.357	1601.179	1660.954	0.966	1599.643	1481.584	0.347	596.652	0.347	0.000	0.000
596.849	1343.570	1613.569	1669.760	0.966	1611.598	1500.118	0.345	596.849	0.345	0.000	0.000
597.046	1340.472	1604.225	1663.386	0.966	1601.870	1486.393	0.343	597.046	0.343	0.000	0.000
597.243	1354.987	1613.671	1671.936	0.966	1621.607	1495.394	0.342	597.243	0.342	0.000	0.000
597.440	1342.776	1631.386	1674.778	0.966	1624.116	1501.279	0.340	597.440	0.340	0.000	0.000
597.638	1344.927	1622.042	1677.312	0.967	1621.530	1495.676	0.338	597.638	0.338	0.000	0.000
597.835	1335.404	1634.074	1682.688	0.967	1622.247	1488.639	0.336	597.835	0.336	0.000	0.000
598.032	1342.674	1632.897	1681.741	0.967	1631.002	1505.269	0.334	598.032	0.334	0.000	0.000
598.229	1336.684	1637.607	1686.246	0.968	1621.172	1500.713	0.332	598.229	0.332	0.000	0.000
598.426	1343.314	1641.421	1691.776	0.969	1647.130	1505.238	0.330	598.426	0.330	0.000	0.000
598.623	1336.197	1648.717	1690.445	0.969	1638.938	1504.518	0.328	598.623	0.328	0.000	0.000
598.820	1340.498	1653.940	1707.084	0.970	1653.556	1528.210	0.326	598.820	0.326	0.000	0.000
599.017	1335.532	1659.853	1704.934	0.970	1648.256	1509.861	0.324	599.017	0.324	0.000	0.000
599.214	1344.338	1662.336	1702.169	0.971	1661.671	1523.023	0.322	599.214	0.322	0.000	0.000
599.411	1336.044	1665.536	1700.812	0.972	1657.524	1521.008	0.319	599.411	0.319	0.000	0.000
599.608	1338.245	1686.605	1726.514	0.973	1680.102	1536.410	0.317	599.608	0.317	0.000	0.000
599.805	1335.148	1690.419	1728.358	0.974	1684.838	1540.523	0.315	599.805	0.315	0.000	0.000
600.002	1348.587	1702.732	1736.217	0.975	1693.056	1547.553	0.312	600.002	0.312	0.000	0.000
600.199	1335.045	1702.272	1729.894	0.976	1705.088	1541.548	0.310	600.199	0.310	0.000	0.000
600.396	1339.730	1717.478	1739.545	0.977	1702.246	1562.975	0.307	600.396	0.307	0.000	0.000
600.593	1340.780	1715.763	1747.199	0.979	1714.713	1569.461	0.305	600.593	0.305	0.000	0.000
600.790	1341.599	1722.035	1759.640	0.980	1714.713	1566.719	0.302	600.790	0.302	0.000	0.000
600.987	1338.860	1733.426	1769.880	0.981	1730.508	1566.293	0.300	600.987	0.300	0.000	0.000
601.184	1347.871	1740.082	1771.083	0.981	1741.157	1586.453	0.297	601.184	0.297	0.000	0.000
601.381	1340.242	1752.780	1779.634	0.982	1747.327	1587.706	0.295	601.381	0.295	0.000	0.000
601.578	1342.034	1762.943	1789.694	0.982	1760.792	1588.051	0.292	601.578	0.292	0.000	0.000
